date,si,ci,hi,wi
2020-01-01,0.04688502489889123,0.2430241835639805,0.0,0.0
2020-01-02,0.15173191735218863,0.3269174897515613,0.0,0.0
2020-01-03,0.18049027430049247,0.34683110022835445,0.0,0.0
2020-01-04,0.18049027430049247,0.34683110022835445,0.0,0.0
2020-01-05,0.20641868654909623,0.40064654579470105,0.0,0.0
2020-01-06,0.20641868654909623,0.40064654579470105,0.0,0.0
2020-01-07,0.2734195394392935,0.44692051613613226,0.0,0.0
2020-01-08,0.2734195394392935,0.44692051613613226,0.0,0.0
2020-01-09,0.2734195394392935,0.44692051613613226,0.0,0.0
2020-01-10,0.2734195394392935,0.4469736154290588,0.0,0.0
2020-01-11,0.2734195394392935,0.4469736154290588,0.0,0.0
